fw,mver,lts,dst_name,af,dst_addr,src_addr,proto,ttl,size,result,dup,rcvd,sent,min,max,avg,msm_id,prb_id,timestamp,msm_name,from,type,step,stored_timestamp
5130,2.6.4,28,198.41.0.4,4,198.41.0.4,185.144.72.8,ICMP,56.0,32,"[{'rtt': 12.117833}, {'rtt': 12.228992}, {'rtt': 12.589906}]",0,3,3,12.117833,12.589906,12.312243666666665,1009,7085,1789353747,Ping,185.144.72.8,ping,240,1789353849
5130,2.6.4,28,198.41.0.4,4,198.41.0.4,193.105.163.172,ICMP,52.0,32,"[{'rtt': 34.085342}, {'rtt': 33.407192}, {'rtt': 33.254778}]",0,3,3,33.254778,34.085342,33.58243733333334,1009,7090,1789353754,Ping,193.105.163.172,ping,240,1789353787
5130,2.6.4,839,198.41.0.4,4,198.41.0.4,103.242.68.78,ICMP,52.0,32,"[{'rtt': 138.408986}, {'rtt': 138.743274}, {'rtt': 138.779956}]",0,3,3,138.408986,138.779956,138.64407200000002,1009,7098,1789353748,Ping,103.242.68.78,ping,240,1789353804
5130,2.6.4,23,198.41.0.4,4,198.41.0.4,143.129.80.132,ICMP,56.0,32,"[{'rtt': 6.235376}, {'rtt': 6.395589}, {'rtt': 5.775376}]",0,3,3,5.775376,6.395589,6.135446999999999,1009,7101,1789353776,Ping,143.129.80.132,ping,240,1789353797
5130,2.6.4,40,198.41.0.4,4,198.41.0.4,45.5.10.13,ICMP,56.0,32,"[{'rtt': 30.684545}, {'rtt': 30.702779}, {'rtt': 30.622668}]",0,3,3,30.622668,30.702779,30.66999733333333,1009,7106,1789353730,Ping,45.5.10.13,ping,240,1789353800
5130,2.6.4,851,198.41.0.4,4,198.41.0.4,124.157.73.186,ICMP,55.0,32,"[{'rtt': 146.315304}, {'rtt': 145.767535}, {'rtt': 145.74664}]",0,3,3,145.74664,146.315304,145.94315966666667,1009,7111,1789353754,Ping,124.157.73.186,ping,240,1789353815
5080,2.6.2,219,198.41.0.4,4,198.41.0.4,103.113.176.82,ICMP,55.0,32,"[{'rtt': 101.131822}, {'rtt': 101.596515}, {'rtt': 100.443424}]",0,3,3,100.443424,101.596515,101.05725366666667,1009,7126,1789353745,Ping,103.113.176.82,ping,240,1789353828
5130,2.6.4,18,198.41.0.4,4,198.41.0.4,192.42.97.214,ICMP,56.0,32,"[{'rtt': 10.281963}, {'rtt': 10.651153}, {'rtt': 10.469386}]",0,3,3,10.281963,10.651153,10.467500666666666,1009,7127,1789353734,Ping,192.42.97.214,ping,240,1789353825
5130,2.6.4,60,198.41.0.4,4,198.41.0.4,94.228.142.117,ICMP,60.0,32,"[{'rtt': 2.655276}, {'rtt': 2.45991}, {'rtt': 3.096343}]",0,3,3,2.45991,3.096343,2.7371763333333328,1009,7135,1789353770,Ping,94.228.142.117,ping,240,1789353846
5130,2.6.4,1,198.41.0.4,4,198.41.0.4,46.17.200.235,ICMP,57.0,32,"[{'rtt': 41.394788}, {'rtt': 41.316653}, {'rtt': 44.363661}]",0,3,3,41.316653,44.363661,42.35836733333334,1009,7140,1789353775,Ping,46.17.200.235,ping,240,1789353851
5130,2.6.4,103,198.41.0.4,4,198.41.0.4,185.201.145.118,ICMP,56.0,32,"[{'rtt': 8.414353}, {'rtt': 7.838786}, {'rtt': 8.100486}]",0,3,3,7.838786,8.414353,8.117875,1009,7141,1789353765,Ping,185.201.145.118,ping,240,1789353896
5130,2.6.4,11,198.41.0.4,4,198.41.0.4,212.62.68.29,ICMP,59.0,32,"[{'rtt': 12.096075}, {'rtt': 12.004188}, {'rtt': 12.045807}]",0,3,3,12.004188,12.096075,12.048689999999999,1009,7151,1789353744,Ping,212.62.68.29,ping,240,1789353783
5130,2.6.4,15,198.41.0.4,4,198.41.0.4,212.101.201.29,ICMP,59.0,32,"[{'rtt': 7.339791}, {'rtt': 6.806043}, {'rtt': 7.202808}]",0,3,3,6.806043,7.339791,7.116214,1009,7152,1789353749,Ping,212.101.201.29,ping,240,1789353784
5130,2.6.4,7,198.41.0.4,4,198.41.0.4,192.33.139.235,ICMP,50.0,32,"[{'rtt': 24.465057}, {'rtt': 24.08239}, {'rtt': 24.238185}]",0,3,3,24.08239,24.465057,24.261877333333334,1009,7159,1789353751,Ping,192.33.139.235,ping,240,1789353797
5130,2.6.4,10,198.41.0.4,4,198.41.0.4,185.32.187.161,ICMP,58.0,32,"[{'rtt': 42.825055}, {'rtt': 43.637294}, {'rtt': 43.479997}]",0,3,3,42.825055,43.637294,43.314115333333326,1009,7165,1789353760,Ping,185.32.187.161,ping,240,1789353799
5130,2.6.4,781,198.41.0.4,4,198.41.0.4,63.222.106.8,ICMP,57.0,32,"[{'rtt': 30.338385}, {'rtt': 31.146223}, {'rtt': 30.174356}]",0,3,3,30.174356,31.146223,30.552988,1009,7172,1789353763,Ping,63.222.106.8,ping,240,1789353808
5130,2.6.4,46,198.41.0.4,4,198.41.0.4,185.32.187.169,ICMP,58.0,32,"[{'rtt': 47.113519}, {'rtt': 46.915766}, {'rtt': 46.889356}]",0,3,3,46.889356,47.113519,46.97288033333333,1009,7180,1789353752,Ping,185.32.187.169,ping,240,1789353831
5130,2.6.4,47,198.41.0.4,4,198.41.0.4,217.197.106.141,ICMP,57.0,32,"[{'rtt': 21.984537}, {'rtt': 21.638604}, {'rtt': 22.007206}]",0,3,3,21.638604,22.007206,21.876782333333335,1009,7181,1789353741,Ping,217.197.106.141,ping,240,1789353815
5130,2.6.4,38,198.41.0.4,4,198.41.0.4,84.32.189.210,ICMP,58.0,32,"[{'rtt': 2.07358}, {'rtt': 2.268244}, {'rtt': 2.121622}]",0,3,3,2.07358,2.268244,2.1544820000000002,1009,7188,1789353748,Ping,84.32.189.210,ping,240,1789353839
5130,2.6.4,23,198.41.0.4,4,198.41.0.4,83.145.23.2,ICMP,60.0,32,"[{'rtt': 24.900236}, {'rtt': 24.512576}, {'rtt': 24.338626}]",0,3,3,24.338626,24.900236,24.58381266666667,1009,7189,1789353735,Ping,83.145.23.2,ping,240,1789353837
5130,2.6.4,3,198.41.0.4,4,198.41.0.4,178.250.1.75,ICMP,60.0,32,"[{'rtt': 1.633811}, {'rtt': 1.672714}, {'rtt': 1.946076}]",0,3,3,1.633811,1.946076,1.7508669999999997,1009,7192,1789353724,Ping,178.250.1.75,ping,240,1789353828
5130,2.6.4,59,198.41.0.4,4,198.41.0.4,23.148.232.6,ICMP,55.0,32,"[{'rtt': 73.723608}, {'rtt': 74.520437}, {'rtt': 74.402691}]",0,3,3,73.723608,74.520437,74.21557866666667,1009,7193,1789353773,Ping,23.148.232.6,ping,240,1789353828
5130,2.6.4,22,198.41.0.4,4,198.41.0.4,140.235.72.167,ICMP,51.0,32,"[{'rtt': 1.873817}, {'rtt': 1.89155}, {'rtt': 1.991409}]",0,3,3,1.873817,1.991409,1.9189253333333334,1009,7206,1789353744,Ping,140.235.72.167,ping,240,1789353797
5130,2.6.4,451,198.41.0.4,4,198.41.0.4,102.222.106.178,ICMP,57.0,32,"[{'rtt': 204.000361}, {'rtt': 203.458891}, {'rtt': 203.386651}]",0,3,3,203.386651,204.000361,203.61530100000002,1009,7207,1789353757,Ping,102.222.106.178,ping,240,1789353789
5130,2.6.4,31,198.41.0.4,4,198.41.0.4,84.244.76.247,ICMP,56.0,32,"[{'rtt': 16.724795}, {'rtt': 16.423254}, {'rtt': 16.647301}]",0,3,3,16.423254,16.724795,16.59845,1009,7211,1789353766,Ping,84.244.76.247,ping,240,1789353786
5130,2.6.4,50,198.41.0.4,4,198.41.0.4,89.116.135.200,ICMP,58.0,32,"[{'rtt': 8.285516}, {'rtt': 8.173402}, {'rtt': 7.61292}]",0,3,3,7.61292,8.285516,8.023945999999999,1009,7226,1789353729,Ping,89.116.135.200,ping,240,1789353803
5130,2.6.4,0,198.41.0.4,4,198.41.0.4,23.153.56.30,ICMP,56.0,32,"[{'rtt': 13.765778}, {'rtt': 13.752988}, {'rtt': 13.731441}]",0,3,3,13.731441,13.765778,13.750069000000002,1009,7227,1789353742,Ping,23.153.56.30,ping,240,1789353811
4790,,9,198.41.0.4,4,198.41.0.4,10.4.11.199,ICMP,51.0,20,"[{'rtt': 35.397895}, {'rtt': 35.386375}, {'rtt': 35.344136}]",0,3,3,35.344136,35.397895,35.37613533333333,1009,724,1789353730,Ping,193.137.221.199,ping,240,1789353853
5130,2.6.4,60,198.41.0.4,4,198.41.0.4,146.255.64.30,ICMP,53.0,32,"[{'rtt': 35.570215}, {'rtt': 35.682977}, {'rtt': 35.505663}]",0,3,3,35.505663,35.682977,35.586285,1009,7244,1789353769,Ping,146.255.64.30,ping,240,1789353833
5130,2.6.4,2,198.41.0.4,4,198.41.0.4,79.142.70.56,ICMP,59.0,32,"[{'rtt': 29.177806}, {'rtt': 29.306927}, {'rtt': 28.955915}]",0,3,3,28.955915,29.306927,29.14688266666667,1009,7245,1789353779,Ping,79.142.70.56,ping,240,1789353835
5130,2.6.4,561,198.41.0.4,4,198.41.0.4,203.123.48.20,ICMP,56.0,32,"[{'rtt': 72.626717}, {'rtt': 69.840597}, {'rtt': 70.260847}]",0,3,3,69.840597,72.626717,70.909387,1009,7247,1789353727,Ping,203.123.48.20,ping,240,1789353832
5130,2.6.4,670,198.41.0.4,4,198.41.0.4,5.199.167.27,ICMP,59.0,32,"[{'rtt': 68.621101}, {'rtt': 67.411108}, {'rtt': 68.013255}]",0,3,3,67.411108,68.621101,68.01515466666666,1009,7272,1789353739,Ping,5.199.167.27,ping,240,1789353793
5130,2.6.4,63,198.41.0.4,4,198.41.0.4,180.211.88.22,ICMP,54.0,32,"[{'rtt': 12.191535}, {'rtt': 13.762031}, {'rtt': 12.50691}]",0,3,3,12.191535,13.762031,12.820158666666666,1009,7275,1789353744,Ping,180.211.88.22,ping,240,1789353789
5130,2.6.4,687,198.41.0.4,4,198.41.0.4,103.225.148.38,ICMP,60.0,32,"[{'rtt': 12.207949}, {'rtt': 12.099087}, {'rtt': 12.202638}]",0,3,3,12.099087,12.207949,12.169891333333334,1009,7284,1789353766,Ping,103.225.148.38,ping,240,1789353803
5130,2.6.4,30,198.41.0.4,4,198.41.0.4,37.46.126.117,ICMP,59.0,32,"[{'rtt': 2.22543}, {'rtt': 2.415596}, {'rtt': 1.788902}]",0,3,3,1.788902,2.415596,2.1433093333333333,1009,7287,1789353721,Ping,37.46.126.117,ping,240,1789353758
5130,2.6.4,629,198.41.0.4,4,198.41.0.4,103.152.226.255,ICMP,57.0,32,"[{'rtt': 29.974636}, {'rtt': 30.063549}, {'rtt': 32.867224}]",0,3,3,29.974636,32.867224,30.968469666666664,1009,7292,1789353730,Ping,103.152.226.255,ping,240,1789353806
5130,2.6.4,26,198.41.0.4,4,198.41.0.4,45.71.11.105,ICMP,49.0,32,"[{'rtt': 32.754071}, {'rtt': 31.955414}, {'rtt': 32.017883}]",0,3,3,31.955414,32.754071,32.242456,1009,7298,1789353777,Ping,45.71.11.105,ping,240,1789353814
5130,2.6.4,37,198.41.0.4,4,198.41.0.4,185.29.203.234,ICMP,57.0,32,"[{'rtt': 2.903629}, {'rtt': 3.358906}, {'rtt': 2.86052}]",0,3,3,2.86052,3.358906,3.0410183333333336,1009,7302,1789353734,Ping,185.29.203.234,ping,240,1789353816
5130,2.6.4,238,198.41.0.4,4,198.41.0.4,185.121.168.251,ICMP,51.0,32,"[{'rtt': 142.503357}, {'rtt': 142.695301}, {'rtt': 141.886317}]",0,3,3,141.886317,142.695301,142.36165833333334,1009,7316,1789353778,Ping,185.121.168.251,ping,240,1789353787
5130,2.6.4,35,198.41.0.4,4,198.41.0.4,74.117.24.255,ICMP,60.0,32,"[{'rtt': 0.719218}, {'rtt': 0.837626}, {'rtt': 0.47511}]",0,3,3,0.47511,0.837626,0.677318,1009,7341,1789353768,Ping,74.117.24.255,ping,240,1789353803
5130,2.6.4,44,198.41.0.4,4,198.41.0.4,185.211.231.146,ICMP,57.0,32,"[{'rtt': 84.290216}, {'rtt': 84.782913}, {'rtt': 84.325842}]",0,3,3,84.290216,84.782913,84.46632366666667,1009,7342,1789353723,Ping,185.211.231.146,ping,240,1789353814
5130,2.6.4,45,198.41.0.4,4,198.41.0.4,37.143.170.18,ICMP,59.0,32,"[{'rtt': 36.472293}, {'rtt': 36.40354}, {'rtt': 37.18329}]",0,3,3,36.40354,37.18329,36.68637433333333,1009,7351,1789353745,Ping,37.143.170.18,ping,240,1789353816
5130,2.6.4,54,198.41.0.4,4,198.41.0.4,45.157.175.37,ICMP,58.0,32,"[{'rtt': 3.479068}, {'rtt': 3.678468}, {'rtt': 3.32824}]",0,3,3,3.32824,3.678468,3.495258666666667,1009,7359,1789353751,Ping,45.157.175.37,ping,240,1789353818
5130,2.6.4,139,198.41.0.4,4,198.41.0.4,103.136.36.102,ICMP,58.0,32,"[{'rtt': 145.149993}, {'rtt': 145.335232}, {'rtt': 146.041495}]",0,3,3,145.149993,146.041495,145.50890666666666,1009,7375,1789353729,Ping,103.136.36.102,ping,240,1789353902
5130,2.6.4,21,198.41.0.4,4,198.41.0.4,185.188.199.43,ICMP,52.0,32,"[{'rtt': 20.290107}, {'rtt': 19.691611}, {'rtt': 20.242497}]",0,3,3,19.691611,20.290107,20.074738333333332,1009,7376,1789353734,Ping,185.188.199.43,ping,240,1789353840
5130,2.6.4,12,198.41.0.4,4,198.41.0.4,104.234.31.4,ICMP,54.0,32,"[{'rtt': 89.854239}, {'rtt': 90.186429}, {'rtt': 90.376203}]",0,3,3,89.854239,90.376203,90.138957,1009,7381,1789353740,Ping,104.234.31.4,ping,240,1789353783
5130,2.6.4,439,198.41.0.4,4,198.41.0.4,45.68.91.34,ICMP,55.0,32,"[{'rtt': 61.574121}, {'rtt': 61.549013}, {'rtt': 61.653236}]",0,3,3,61.549013,61.653236,61.592123333333326,1009,7388,1789353747,Ping,45.68.91.34,ping,240,1789353790
5130,2.6.4,13,198.41.0.4,4,198.41.0.4,194.122.76.246,ICMP,61.0,32,"[{'rtt': 21.811066}, {'rtt': 22.132187}, {'rtt': 21.771486}]",0,3,3,21.771486,22.132187,21.904912999999997,1009,7396,1789353747,Ping,194.122.76.246,ping,240,1789353790
5130,2.6.4,96,198.41.0.4,4,198.41.0.4,160.20.123.10,ICMP,53.0,32,"[{'rtt': 154.153909}, {'rtt': 153.89263}, {'rtt': 153.203239}]",0,3,3,153.203239,154.153909,153.749926,1009,7405,1789353727,Ping,160.20.123.10,ping,240,1789353807
5130,2.6.4,14,198.41.0.4,4,198.41.0.4,79.135.106.48,ICMP,52.0,32,"[{'rtt': 22.794722}, {'rtt': 23.006872}, {'rtt': 22.635229}]",0,3,3,22.635229,23.006872,22.812274333333335,1009,7406,1789353770,Ping,79.135.106.48,ping,240,1789353813
4790,,16,198.41.0.4,4,198.41.0.4,192.168.1.104,ICMP,49.0,20,"[{'rtt': 101.885205}, {'rtt': 120.188952}, {'rtt': 101.876757}]",0,3,3,101.876757,120.188952,107.983638,1009,741,1789353756,Ping,223.204.250.137,ping,240,1789353812
5130,2.6.4,5,198.41.0.4,4,198.41.0.4,212.202.68.1,ICMP,56.0,32,"[{'rtt': 17.202}, {'rtt': 16.951894}, {'rtt': 17.049453}]",0,3,3,16.951894,17.202,17.067782333333334,1009,7413,1789353761,Ping,212.202.68.1,ping,240,1789353809
5130,2.6.4,11,198.41.0.4,4,198.41.0.4,45.14.110.106,ICMP,57.0,32,"[{'rtt': 36.222215}, {'rtt': 35.780965}, {'rtt': 35.945484}]",0,3,3,35.780965,36.222215,35.982888,1009,7418,1789353763,Ping,45.14.110.106,ping,240,1789353819
5130,2.6.4,28,198.41.0.4,4,198.41.0.4,45.148.64.254,ICMP,54.0,32,"[{'rtt': 118.719963}, {'rtt': 118.566922}, {'rtt': 118.366943}]",0,3,3,118.366943,118.719963,118.55127600000002,1009,7420,1789353732,Ping,45.148.64.254,ping,240,1789353821
5130,2.6.4,44,198.41.0.4,4,198.41.0.4,5.39.202.17,ICMP,52.0,32,"[{'rtt': 19.865086}, {'rtt': 19.337006}, {'rtt': 20.232556}]",0,3,3,19.337006,20.232556,19.811549333333332,1009,7421,1789353744,Ping,5.39.202.17,ping,240,1789353824
5130,2.6.4,456,198.41.0.4,4,198.41.0.4,49.255.112.151,ICMP,55.0,32,"[{'rtt': 124.506794}, {'rtt': 125.483871}, {'rtt': 125.053722}]",0,3,3,124.506794,125.483871,125.01479566666666,1009,7428,1789353739,Ping,49.255.112.151,ping,240,1789353840
5130,2.6.4,98,198.41.0.4,4,198.41.0.4,49.255.158.255,ICMP,55.0,32,"[{'rtt': 128.100112}, {'rtt': 128.392798}, {'rtt': 128.314436}]",0,3,3,128.100112,128.392798,128.26911533333333,1009,7429,1789353750,Ping,49.255.158.255,ping,240,1789353838
5130,2.6.4,7,198.41.0.4,4,198.41.0.4,43.228.174.199,ICMP,53.0,32,"[{'rtt': 16.072038}, {'rtt': 15.934555}, {'rtt': 16.591909}]",0,3,3,15.934555,16.591909,16.199500666666665,1009,7433,1789353776,Ping,43.228.174.199,ping,240,1789353842
5130,2.6.4,27,198.41.0.4,4,198.41.0.4,185.195.236.63,ICMP,56.0,32,"[{'rtt': 38.736542}, {'rtt': 39.153204}, {'rtt': 38.433598}]",0,3,3,38.433598,39.153204,38.774448,1009,7434,1789353751,Ping,185.195.236.63,ping,240,1789353834
5130,2.6.4,28,198.41.0.4,4,198.41.0.4,94.142.240.221,ICMP,53.0,32,"[{'rtt': 8.309838}, {'rtt': 7.41699}, {'rtt': 7.287447}]",0,3,3,7.287447,8.309838,7.671424999999999,1009,7444,1789353746,Ping,94.142.240.221,ping,240,1789353835
5130,2.6.4,44,198.41.0.4,4,198.41.0.4,45.155.168.68,ICMP,55.0,32,"[{'rtt': 19.107577}, {'rtt': 18.361589}, {'rtt': 18.779406}]",0,3,3,18.361589,19.107577,18.749524,1009,7450,1789353766,Ping,45.155.168.68,ping,240,1789353844
5130,2.6.4,106,198.41.0.4,4,198.41.0.4,91.218.5.67,ICMP,55.0,32,"[{'rtt': 67.612513}, {'rtt': 68.020011}, {'rtt': 67.801069}]",0,3,3,67.612513,68.020011,67.81119766666666,1009,7453,1789353771,Ping,91.218.5.67,ping,240,1789353790
5130,2.6.4,23,198.41.0.4,4,198.41.0.4,45.146.194.67,ICMP,59.0,32,"[{'rtt': 8.150287}, {'rtt': 8.515746}, {'rtt': 8.204903}]",0,3,3,8.150287,8.515746,8.290312,1009,7458,1789353772,Ping,45.146.194.67,ping,240,1789353794
5130,2.6.4,47,198.41.0.4,4,198.41.0.4,5.152.153.17,ICMP,60.0,32,"[{'rtt': 0.676452}, {'rtt': 0.249241}, {'rtt': 1.045103}]",0,3,3,0.249241,1.045103,0.656932,1009,7459,1789353721,Ping,5.152.153.17,ping,240,1789353742
5130,2.6.4,482,198.41.0.4,4,198.41.0.4,200.7.84.24,ICMP,58.0,32,"[{'rtt': 125.718528}, {'rtt': 126.158131}, {'rtt': 125.993245}]",0,3,3,125.718528,126.158131,125.95663466666667,1009,7460,1789353740,Ping,200.7.84.24,ping,240,1789353800
5130,2.6.4,494,198.41.0.4,4,198.41.0.4,38.188.178.253,ICMP,,32,"[{'x': '*'}, {'x': '*'}, {'x': '*'}]",0,0,3,-1.0,-1.0,-1.0,1009,7461,1789353751,Ping,38.188.178.253,ping,240,1789353804
5130,2.6.4,480,198.41.0.4,4,198.41.0.4,38.224.153.242,ICMP,53.0,32,"[{'rtt': 49.598374}, {'rtt': 49.440613}, {'rtt': 49.453715}]",0,3,3,49.440613,49.598374,49.497567333333336,1009,7468,1789353748,Ping,38.224.153.242,ping,240,1789353814
5130,2.6.4,451,198.41.0.4,4,198.41.0.4,139.5.70.209,ICMP,53.0,32,"[{'rtt': 153.823025}, {'rtt': 153.692627}, {'rtt': 153.020955}]",0,3,3,153.020955,153.823025,153.51220233333333,1009,7475,1789353729,Ping,139.5.70.209,ping,240,1789353809
5130,2.6.4,40,198.41.0.4,4,198.41.0.4,193.171.255.2,ICMP,57.0,32,"[{'rtt': 20.152511}, {'rtt': 19.37216}, {'rtt': 19.456145}]",0,3,3,19.37216,20.152511,19.660272,1009,7476,1789353728,Ping,193.171.255.2,ping,240,1789353813
5130,2.6.4,442,198.41.0.4,4,198.41.0.4,103.147.22.54,ICMP,56.0,32,"[{'rtt': 51.567512}, {'rtt': 51.612445}, {'rtt': 51.883621}]",0,3,3,51.567512,51.883621,51.687859333333336,1009,7486,1789353739,Ping,103.147.22.54,ping,240,1789353894
5130,2.6.4,100,198.41.0.4,4,198.41.0.4,185.71.177.181,ICMP,59.0,32,"[{'rtt': 36.026035}, {'rtt': 36.045095}, {'rtt': 35.780126}]",0,3,3,35.780126,36.045095,35.95041866666667,1009,7487,1789353749,Ping,185.71.177.181,ping,240,1789353820
5130,2.6.4,21,198.41.0.4,4,198.41.0.4,213.163.75.175,ICMP,60.0,32,"[{'rtt': 2.708205}, {'rtt': 2.482071}, {'rtt': 1.949085}]",0,3,3,1.949085,2.708205,2.379787,1009,7490,1789353723,Ping,213.163.75.175,ping,240,1789353835
5130,2.6.4,488,198.41.0.4,4,198.41.0.4,103.167.250.30,ICMP,52.0,32,"[{'rtt': 191.645687}, {'rtt': 190.905626}, {'rtt': 191.486524}]",0,3,3,190.905626,191.645687,191.3459456666667,1009,7492,1789353777,Ping,103.167.250.30,ping,240,1789353902
5130,2.6.4,3,198.41.0.4,4,198.41.0.4,204.27.68.152,ICMP,55.0,32,"[{'rtt': 28.222049}, {'dup': 1, 'rtt': 28.26724}, {'rtt': 27.517129}, {'dup': 1, 'rtt': 27.557838}, {'rtt': 27.396008}, {'dup': 1, 'rtt': 28.521405}]",3,3,3,27.396008,28.222049,27.711728666666662,1009,7493,1789353725,Ping,204.27.68.152,ping,240,1789353830
5130,2.6.4,30,198.41.0.4,4,198.41.0.4,45.187.93.58,ICMP,55.0,32,"[{'rtt': 47.349733}, {'rtt': 47.433676}, {'rtt': 47.161059}]",0,3,3,47.161059,47.433676,47.314822666666664,1009,7500,1789353753,Ping,45.187.93.58,ping,240,1789353895
5130,2.6.4,28,198.41.0.4,4,198.41.0.4,80.252.103.230,ICMP,56.0,32,"[{'rtt': 15.150984}, {'rtt': 15.069847}, {'rtt': 15.045221}]",0,3,3,15.045221,15.150984,15.088683999999999,1009,7501,1789353745,Ping,80.252.103.230,ping,240,1789353839
5130,2.6.4,42,198.41.0.4,4,198.41.0.4,195.200.68.66,ICMP,55.0,32,"[{'rtt': 105.063379}, {'rtt': 105.208149}, {'rtt': 106.089448}]",0,3,3,105.063379,106.089448,105.45365866666667,1009,7508,1789353761,Ping,195.200.68.66,ping,240,1789353847
5130,2.6.4,431,198.41.0.4,4,198.41.0.4,103.102.166.74,ICMP,59.0,32,"[{'rtt': 0.790722}, {'rtt': 0.808291}, {'rtt': 0.780673}]",0,3,3,0.780673,0.808291,0.7932286666666667,1009,7509,1789353747,Ping,103.102.166.74,ping,240,1789353903
4790,,15,198.41.0.4,4,198.41.0.4,212.7.3.122,ICMP,59.0,20,"[{'rtt': 28.127238}, {'rtt': 27.78855}, {'rtt': 27.571206}]",0,3,3,27.571206,28.127238,27.828998,1009,751,1789353774,Ping,212.7.3.122,ping,240,1789353823
5130,2.6.4,57,198.41.0.4,4,198.41.0.4,213.128.137.33,ICMP,60.0,32,"[{'rtt': 7.978125}, {'rtt': 8.274849}, {'rtt': 8.319859}]",0,3,3,7.978125,8.319859,8.190944333333334,1009,7511,1789353722,Ping,213.128.137.33,ping,240,1789353734
5130,2.6.4,45,198.41.0.4,4,198.41.0.4,213.225.160.239,ICMP,61.0,32,"[{'rtt': 10.803996}, {'rtt': 10.326725}, {'rtt': 10.210381}]",0,3,3,10.210381,10.803996,10.447034,1009,7512,1789353725,Ping,213.225.160.239,ping,240,1789353787
5130,2.6.4,39,198.41.0.4,4,198.41.0.4,208.80.155.69,ICMP,61.0,32,"[{'rtt': 1.081905}, {'rtt': 1.051316}, {'rtt': 1.086589}]",0,3,3,1.051316,1.086589,1.07327,1009,7513,1789353777,Ping,208.80.155.69,ping,240,1789353802
5130,2.6.4,39,198.41.0.4,4,198.41.0.4,185.244.24.78,ICMP,60.0,32,"[{'rtt': 3.220755}, {'rtt': 3.535198}, {'rtt': 3.990983}]",0,3,3,3.220755,3.990983,3.582312,1009,7519,1789353728,Ping,185.244.24.78,ping,240,1789353807
5130,2.6.4,416,198.41.0.4,4,198.41.0.4,120.107.174.100,ICMP,49.0,32,"[{'rtt': 64.040939}, {'rtt': 64.144184}, {'rtt': 64.166744}]",0,3,3,64.040939,64.166744,64.11728899999999,1009,7524,1789353750,Ping,120.107.174.100,ping,240,1789353812
5130,2.6.4,402,198.41.0.4,4,198.41.0.4,200.5.63.109,ICMP,55.0,32,"[{'rtt': 48.024838}, {'rtt': 47.91501}, {'rtt': 47.400395}]",0,3,3,47.400395,48.024838,47.780081,1009,7525,1789353738,Ping,200.5.63.109,ping,240,1789353805
5130,2.6.4,40,198.41.0.4,4,198.41.0.4,41.189.253.132,ICMP,58.0,32,"[{'rtt': 59.822189}, {'rtt': 60.803967}, {'rtt': 60.405951}]",0,3,3,59.822189,60.803967,60.34403566666666,1009,7532,1789353741,Ping,41.189.253.132,ping,240,1789353821
5090,2.6.4,69,198.41.0.4,4,198.41.0.4,102.205.240.6,ICMP,56.0,32,"[{'rtt': 144.54725}, {'rtt': 144.555561}, {'rtt': 144.079764}]",0,3,3,144.079764,144.555561,144.39419166666667,1009,7540,1789353763,Ping,102.205.240.6,ping,240,1789353815
5130,2.6.4,222,198.41.0.4,4,198.41.0.4,200.107.82.196,ICMP,57.0,32,"[{'rtt': 38.790088}, {'rtt': 37.874211}, {'rtt': 38.0611}]",0,3,3,37.874211,38.790088,38.24179966666667,1009,7541,1789353754,Ping,200.107.82.196,ping,240,1789353815
5130,2.6.4,297,198.41.0.4,4,198.41.0.4,202.61.114.211,ICMP,55.0,32,"[{'rtt': 136.970141}, {'rtt': 135.530484}, {'rtt': 135.73327}]",0,3,3,135.530484,136.970141,136.077965,1009,7548,1789353770,Ping,202.61.114.211,ping,240,1789353825
5130,2.6.4,42,198.41.0.4,4,198.41.0.4,136.0.251.253,ICMP,49.0,32,"[{'rtt': 48.292796}, {'rtt': 86.520557}, {'rtt': 70.043139}]",0,3,3,48.292796,86.520557,68.28549733333334,1009,7549,1789353757,Ping,136.0.251.253,ping,240,1789353825
5130,2.6.4,22,198.41.0.4,4,198.41.0.4,185.83.119.6,ICMP,53.0,32,"[{'rtt': 14.567768}, {'rtt': 14.588208}, {'rtt': 15.152342}]",0,3,3,14.567768,15.152342,14.769439333333333,1009,7552,1789353737,Ping,185.83.119.6,ping,240,1789353784
5130,2.6.4,61,198.41.0.4,4,198.41.0.4,133.69.15.4,ICMP,56.0,32,"[{'rtt': 111.310931}, {'rtt': 111.241829}, {'rtt': 111.62421}]",0,3,3,111.241829,111.62421,111.39232333333332,1009,7564,1789353778,Ping,133.69.15.4,ping,240,1789353844
5130,2.6.4,44,198.41.0.4,4,198.41.0.4,103.230.56.44,ICMP,58.0,32,"[{'rtt': 169.60143}, {'rtt': 168.744029}, {'rtt': 168.630543}]",0,3,3,168.630543,169.60143,168.99200066666666,1009,7565,1789353766,Ping,103.230.56.44,ping,240,1789353840
5130,2.6.4,25,198.41.0.4,4,198.41.0.4,23.182.72.8,ICMP,55.0,32,"[{'rtt': 16.767687}, {'rtt': 16.379516}, {'rtt': 16.544775}]",0,3,3,16.379516,16.767687,16.563992666666667,1009,7572,1789353751,Ping,23.182.72.8,ping,240,1789353862
